7459,100,2020-04-07,1,3578.27,286.2616
7506,100,2020-04-07,1,3578.27,286.2616
7642,65,2020-04-07,1,3578.27,286.2616
10437,52,2020-04-07,1,699.0982,55.9279
10729,107,2020-04-07,1,3578.27,286.2616
11070,107,2020-04-07,1,3578.27,286.2616
11501,55,2020-04-07,1,3578.27,286.2616
484,65,2020-04-08,1,3578.27,286.2616
3101,100,2020-04-08,1,3578.27,286.2616
3554,55,2020-04-08,1,3578.27,286.2616
4115,65,2020-04-08,1,3578.27,286.2616
4406,128,2020-04-08,1,3374.99,269.9992
8353,55,2020-04-08,1,3578.27,286.2616
3571,128,2020-04-09,1,3374.99,269.9992
3865,100,2020-04-09,1,3578.27,286.2616
4362,52,2020-04-09,1,699.0982,55.9279
2243,55,2020-04-10,1,3578.27,286.2616
4051,16,2020-04-10,1,3399.99,271.9992
6435,107,2020-04-10,1,3578.27,286.2616
10113,51,2020-04-10,1,3374.99,269.9992
546,107,2020-04-11,1,3578.27,286.2616
838,55,2020-04-11,1,3578.27,286.2616
1381,55,2020-04-11,1,3578.27,286.2616
1952,111,2020-04-11,1,3578.27,286.2616
2609,100,2020-04-11,1,3578.27,286.2616
3726,65,2020-04-11,1,3578.27,286.2616
6284,100,2020-04-11,1,3578.27,286.2616
8107,55,2020-04-11,1,3578.27,286.2616
10326,96,2020-04-11,1,3374.99,269.9992
302,111,2020-04-12,1,3578.27,286.2616
478,111,2020-04-12,1,3578.27,286.2616
1726,107,2020-04-12,1,3578.27,286.2616
2227,16,2020-04-12,1,3399.99,271.9992
3248,71,2020-04-12,1,699.0982,55.9279
4044,55,2020-04-12,1,3578.27,286.2616
5606,25,2020-04-12,1,3399.99,271.9992
6074,111,2020-04-12,1,3578.27,286.2616
6673,95,2020-04-12,1,699.0982,55.9279
9666,55,2020-04-12,1,3578.27,286.2616
10202,111,2020-04-12,1,3578.27,286.2616
10351,51,2020-04-12,1,3374.99,269.9992
10653,126,2020-04-12,1,3399.99,271.9992
2868,107,2020-04-13,1,3578.27,286.2616
4814,100,2020-04-13,1,3578.27,286.2616
6075,107,2020-04-13,1,3578.27,286.2616
6140,51,2020-04-13,1,3374.99,269.9992
6412,51,2020-04-13,1,3374.99,269.9992
8182,65,2020-04-13,1,3578.27,286.2616
2004,65,2020-04-14,1,3578.27,286.2616
4921,55,2020-04-14,1,3578.27,286.2616
6141,58,2020-04-14,1,699.0982,55.9279
7540,100,2020-04-14,1,3578.27,286.2616
7821,111,2020-04-14,1,3578.27,286.2616
10595,111,2020-04-14,1,3578.27,286.2616
11625,111,2020-04-14,1,3578.27,286.2616
486,120,2020-04-15,1,699.0982,55.9279
1493,76,2020-04-15,1,699.0982,55.9279
1530,96,2020-04-15,1,3374.99,269.9992
1664,107,2020-04-15,1,3578.27,286.2616
1976,58,2020-04-15,1,699.0982,55.9279
6735,111,2020-04-15,1,3578.27,286.2616
6858,107,2020-04-15,1,3578.27,286.2616
7341,128,2020-04-15,1,3374.99,269.9992
8858,107,2020-04-15,1,3578.27,286.2616
9829,107,2020-04-15,1,3578.27,286.2616
12300,107,2020-04-15,1,3578.27,286.2616
1274,25,2020-04-16,1,3399.99,271.9992
3048,25,2020-04-16,1,3399.99,271.9992
3780,100,2020-04-16,1,3578.27,286.2616
4132,65,2020-04-16,1,3578.27,286.2616
4495,100,2020-04-16,1,3578.27,286.2616
5774,47,2020-04-16,1,3374.99,269.9992
7500,55,2020-04-16,1,3578.27,286.2616
9639,100,2020-04-16,1,3578.27,286.2616
11030,111,2020-04-16,1,3578.27,286.2616
4255,100,2020-04-17,1,3578.27,286.2616
5798,55,2020-04-17,1,3578.27,286.2616
7198,111,2020-04-17,1,3578.27,286.2616
7464,65,2020-04-17,1,3578.27,286.2616
7674,111,2020-04-17,1,3578.27,286.2616
10267,65,2020-04-17,1,3578.27,286.2616
10275,111,2020-04-17,1,3578.27,286.2616
11417,9,2020-04-17,1,3399.99,271.9992
1738,94,2020-04-18,1,699.0982,55.9279
2501,47,2020-04-18,1,3374.99,269.9992
4584,107,2020-04-18,1,3578.27,286.2616
5121,52,2020-04-18,1,699.0982,55.9279
6825,111,2020-04-18,1,3578.27,286.2616
10834,126,2020-04-18,1,3399.99,271.9992
50,55,2020-04-19,1,3578.27,286.2616
1515,107,2020-04-19,1,3578.27,286.2616
5352,65,2020-04-19,1,3578.27,286.2616
6187,100,2020-04-19,1,3578.27,286.2616
6220,111,2020-04-19,1,3578.27,286.2616
7986,16,2020-04-19,1,3399.99,271.9992
1220,107,2020-04-20,1,3578.27,286.2616
2252,55,2020-04-20,1,3578.27,286.2616
2306,55,2020-04-20,1,3578.27,286.2616
3911,107,2020-04-20,1,3578.27,286.2616
5922,107,2020-04-20,1,3578.27,286.2616
8178,51,2020-04-20,1,3374.99,269.9992
995,111,2020-04-21,1,3578.27,286.2616
1110,65,2020-04-21,1,3578.27,286.2616
2962,47,2020-04-21,1,3374.99,269.9992
3940,111,2020-04-21,1,3578.27,286.2616
5771,100,2020-04-21,1,3578.27,286.2616
11289,100,2020-04-21,1,3578.27,286.2616
2774,96,2020-04-22,1,3374.99,269.9992
6133,107,2020-04-22,1,3578.27,286.2616
6538,65,2020-04-22,1,3578.27,286.2616
6549,47,2020-04-22,1,3374.99,269.9992
9366,100,2020-04-22,1,3578.27,286.2616
10701,107,2020-04-22,1,3578.27,286.2616
11146,65,2020-04-22,1,3578.27,286.2616
485,65,2020-04-23,1,3578.27,286.2616
2959,126,2020-04-23,1,3399.99,271.9992
4497,58,2020-04-23,1,699.0982,55.9279
4654,120,2020-04-23,1,699.0982,55.9279
7129,90,2020-04-23,1,699.0982,55.9279
8487,9,2020-04-23,1,3399.99,271.9992
11844,96,2020-04-23,1,3374.99,269.9992
12064,16,2020-04-23,1,3399.99,271.9992
12134,100,2020-04-23,1,3578.27,286.2616
424,107,2020-04-24,1,3578.27,286.2616
2524,100,2020-04-24,1,3578.27,286.2616
3140,96,2020-04-24,1,3374.99,269.9992
3307,59,2020-04-24,1,699.0982,55.9279
3908,107,2020-04-24,1,3578.27,286.2616
4889,65,2020-04-24,1,3578.27,286.2616
8226,9,2020-04-24,1,3399.99,271.9992
8882,107,2020-04-24,1,3578.27,286.2616
9691,65,2020-04-24,1,3578.27,286.2616
362,31,2020-04-25,1,699.0982,55.9279
2472,111,2020-04-25,1,3578.27,286.2616
6570,111,2020-04-25,1,3578.27,286.2616
6626,111,2020-04-25,1,3578.27,286.2616
9794,111,2020-04-25,1,3578.27,286.2616
11780,107,2020-04-25,1,3578.27,286.2616
1474,47,2020-04-26,1,3374.99,269.9992
4052,107,2020-04-26,1,3578.27,286.2616
4498,93,2020-04-26,1,699.0982,55.9279
4949,55,2020-04-26,1,3578.27,286.2616
8259,65,2020-04-26,1,3578.27,286.2616
304,111,2020-04-27,1,3578.27,286.2616
2469,55,2020-04-27,1,3578.27,286.2616
5364,47,2020-04-27,1,3374.99,269.9992
6142,76,2020-04-27,1,699.0982,55.9279
9203,65,2020-04-27,1,3578.27,286.2616
798,111,2020-04-28,1,3578.27,286.2616
2309,52,2020-04-29,1,699.0982,55.9279
2777,100,2020-04-29,1,3578.27,286.2616
2803,65,2020-04-29,1,3578.27,286.2616
6167,100,2020-04-29,1,3578.27,286.2616
8517,111,2020-04-29,1,3578.27,286.2616
9358,107,2020-04-29,1,3578.27,286.2616
10661,96,2020-04-29,1,3374.99,269.9992
2571,65,2020-04-30,1,3578.27,286.2616
5186,96,2020-04-30,1,3374.99,269.9992
10734,31,2020-04-30,1,699.0982,55.9279
1169,100,2020-05-01,1,3578.27,286.2616
1305,107,2020-05-01,1,3578.27,286.2616
6551,107,2020-05-01,1,3578.27,286.2616
7508,111,2020-05-01,1,3578.27,286.2616
149,55,2020-05-02,1,3578.27,286.2616
2775,111,2020-05-02,1,3578.27,286.2616
2871,65,2020-05-02,1,3578.27,286.2616
2953,107,2020-05-02,1,3578.27,286.2616
4593,111,2020-05-02,1,3578.27,286.2616
5799,58,2020-05-02,1,699.0982,55.9279
6669,100,2020-05-02,1,3578.27,286.2616
7627,111,2020-05-02,1,3578.27,286.2616
8199,16,2020-05-02,1,3399.99,271.9992
8732,65,2020-05-02,1,3578.27,286.2616
10177,55,2020-05-02,1,3578.27,286.2616
12139,111,2020-05-02,1,3578.27,286.2616
2202,95,2020-05-03,1,699.0982,55.9279
2448,96,2020-05-03,1,3374.99,269.9992
5607,100,2020-05-03,1,3578.27,286.2616
616,16,2020-05-04,1,3399.99,271.9992
1631,111,2020-05-04,1,3578.27,286.2616
4922,65,2020-05-04,1,3578.27,286.2616
7242,55,2020-05-04,1,3578.27,286.2616
7580,107,2020-05-04,1,3578.27,286.2616
11335,51,2020-05-04,1,3374.99,269.9992
12166,59,2020-05-04,1,699.0982,55.9279
6017,76,2020-05-05,1,699.0982,55.9279
7789,100,2020-05-05,1,3578.27,286.2616
9047,107,2020-05-05,1,3578.27,286.2616
10459,107,2020-05-05,1,3578.27,286.2616
10598,111,2020-05-05,1,3578.27,286.2616
11581,25,2020-05-05,1,3399.99,271.9992
2592,107,2020-05-06,1,3578.27,286.2616
2612,65,2020-05-06,1,3578.27,286.2616
5857,47,2020-05-06,1,3374.99,269.9992
6139,100,2020-05-06,1,3578.27,286.2616
6514,107,2020-05-06,1,3578.27,286.2616
7213,65,2020-05-06,1,3578.27,286.2616
10276,25,2020-05-06,1,3399.99,271.9992
943,55,2020-05-07,1,3578.27,286.2616
1527,107,2020-05-07,1,3578.27,286.2616
2758,100,2020-05-07,1,3578.27,286.2616
3078,95,2020-05-07,1,699.0982,55.9279
3450,9,2020-05-07,1,3399.99,271.9992
3527,126,2020-05-07,1,3399.99,271.9992
9791,51,2020-05-07,1,3374.99,269.9992
12016,111,2020-05-07,1,3578.27,286.2616
2610,111,2020-05-08,1,3578.27,286.2616
3479,111,2020-05-08,1,3578.27,286.2616
3601,100,2020-05-08,1,3578.27,286.2616
3869,107,2020-05-08,1,3578.27,286.2616
4108,107,2020-05-08,1,3578.27,286.2616
9228,100,2020-05-08,1,3578.27,286.2616
11517,96,2020-05-08,1,3374.99,269.9992
11749,107,2020-05-08,1,3578.27,286.2616
4429,25,2020-05-09,1,3399.99,271.9992
8733,100,2020-05-09,1,3578.27,286.2616
9206,100,2020-05-09,1,3578.27,286.2616
9457,9,2020-05-09,1,3399.99,271.9992
10277,100,2020-05-09,1,3578.27,286.2616
1195,128,2020-05-10,1,3374.99,269.9992
1865,94,2020-05-10,1,699.0982,55.9279
4162,16,2020-05-10,1,3399.99,271.9992
6273,55,2020-05-10,1,3578.27,286.2616
6307,107,2020-05-10,1,3578.27,286.2616
7643,111,2020-05-10,1,3578.27,286.2616
9302,111,2020-05-10,1,3578.27,286.2616
9904,55,2020-05-10,1,3578.27,286.2616
1352,107,2020-05-11,1,3578.27,286.2616
2058,65,2020-05-11,1,3578.27,286.2616
2089,55,2020-05-11,1,3578.27,286.2616
4078,9,2020-05-11,1,3399.99,271.9992
6965,100,2020-05-11,1,3578.27,286.2616
1082,51,2020-05-12,1,3374.99,269.9992
3821,65,2020-05-12,1,3578.27,286.2616
3907,111,2020-05-12,1,3578.27,286.2616
4178,112,2020-05-12,1,699.0982,55.9279
5268,90,2020-05-12,1,699.0982,55.9279
5608,65,2020-05-12,1,3578.27,286.2616
6800,95,2020-05-12,1,699.0982,55.9279
6837,65,2020-05-12,1,3578.27,286.2616
6918,25,2020-05-12,1,3399.99,271.9992
7934,65,2020-05-12,1,3578.27,286.2616
9797,55,2020-05-12,1,3578.27,286.2616
11704,55,2020-05-12,1,3578.27,286.2616
2017,16,2020-05-13,1,3399.99,271.9992
2422,90,2020-05-13,1,699.0982,55.9279
6018,120,2020-05-13,1,699.0982,55.9279
11031,47,2020-05-13,1,3374.99,269.9992
864,55,2020-05-14,1,3578.27,286.2616
2597,16,2020-05-14,1,3399.99,271.9992
6859,107,2020-05-14,1,3578.27,286.2616
6921,126,2020-05-14,1,3399.99,271.9992
2780,107,2020-05-15,1,3578.27,286.2616
4179,112,2020-05-15,1,699.0982,55.9279
7399,100,2020-05-15,1,3578.27,286.2616
8049,100,2020-05-15,1,3578.27,286.2616
9367,100,2020-05-15,1,3578.27,286.2616
9671,59,2020-05-15,1,699.0982,55.9279
1278,107,2020-05-16,1,3578.27,286.2616
4985,107,2020-05-16,1,3578.27,286.2616
3664,100,2020-05-17,1,3578.27,286.2616
3818,107,2020-05-17,1,3578.27,286.2616
8047,100,2020-05-17,1,3578.27,286.2616
9214,65,2020-05-17,1,3578.27,286.2616
9672,111,2020-05-17,1,3578.27,286.2616
12089,58,2020-05-17,1,699.0982,55.9279
118,71,2020-05-18,1,699.0982,55.9279
305,95,2020-05-18,1,699.0982,55.9279
472,128,2020-05-18,1,3374.99,269.9992
2285,55,2020-05-18,1,3578.27,286.2616
3602,58,2020-05-18,1,699.0982,55.9279
4490,55,2020-05-18,1,3578.27,286.2616
5094,58,2020-05-18,1,699.0982,55.9279
5529,126,2020-05-18,1,3399.99,271.9992
10735,107,2020-05-18,1,3578.27,286.2616
10951,55,2020-05-18,1,3578.27,286.2616
11451,111,2020-05-18,1,3578.27,286.2616
1653,55,2020-05-19,1,3578.27,286.2616
2163,65,2020-05-19,1,3578.27,286.2616
2893,100,2020-05-19,1,3578.27,286.2616
3555,107,2020-05-19,1,3578.27,286.2616
4222,107,2020-05-19,1,3578.27,286.2616
4278,65,2020-05-19,1,3578.27,286.2616
4753,96,2020-05-19,1,3374.99,269.9992
4754,128,2020-05-19,1,3374.99,269.9992
8148,111,2020-05-19,1,3578.27,286.2616
8489,55,2020-05-19,1,3578.27,286.2616
10604,93,2020-05-19,1,699.0982,55.9279
11150,107,2020-05-19,1,3578.27,286.2616
12406,95,2020-05-19,1,699.0982,55.9279
20,111,2020-05-20,1,3578.27,286.2616
2310,96,2020-05-20,1,3374.99,269.9992
2367,107,2020-05-20,1,3578.27,286.2616
4499,55,2020-05-20,1,3578.27,286.2616
6674,100,2020-05-20,1,3578.27,286.2616
7400,52,2020-05-20,1,699.0982,55.9279
8926,126,2020-05-20,1,3399.99,271.9992
245,65,2020-05-21,1,3578.27,286.2616
661,65,2020-05-21,1,3578.27,286.2616
2481,111,2020-05-21,1,3578.27,286.2616
8052,55,2020-05-21,1,3578.27,286.2616
9798,100,2020-05-21,1,3578.27,286.2616
10003,59,2020-05-21,1,699.0982,55.9279
11305,51,2020-05-21,1,3374.99,269.9992
12126,55,2020-05-21,1,3578.27,286.2616
12373,107,2020-05-21,1,3578.27,286.2616
2541,55,2020-05-22,1,3578.27,286.2616
2674,55,2020-05-22,1,3578.27,286.2616
6823,111,2020-05-22,1,3578.27,286.2616
7072,111,2020-05-22,1,3578.27,286.2616
11271,25,2020-05-22,1,3399.99,271.9992
660,107,2020-05-23,1,3578.27,286.2616
944,55,2020-05-23,1,3578.27,286.2616
1196,31,2020-05-23,1,699.0982,55.9279
2482,47,2020-05-23,1,3374.99,269.9992
3487,107,2020-05-23,1,3578.27,286.2616
3985,120,2020-05-23,1,699.0982,55.9279
4087,9,2020-05-23,1,3399.99,271.9992
4500,55,2020-05-23,1,3578.27,286.2616
5057,55,2020-05-23,1,3578.27,286.2616
6114,100,2020-05-23,1,3578.27,286.2616
6296,65,2020-05-23,1,3578.27,286.2616
7186,107,2020-05-23,1,3578.27,286.2616
8886,126,2020-05-23,1,3399.99,271.9992
11207,96,2020-05-23,1,3374.99,269.9992
12036,58,2020-05-23,1,699.0982,55.9279
2832,25,2020-05-24,1,3399.99,271.9992
4180,55,2020-05-24,1,3578.27,286.2616
4682,55,2020-05-24,1,3578.27,286.2616
6413,100,2020-05-24,1,3578.27,286.2616
8321,111,2020-05-24,1,3578.27,286.2616
9048,71,2020-05-24,1,699.0982,55.9279
11098,65,2020-05-24,1,3578.27,286.2616
180,65,2020-05-25,1,3578.27,286.2616
1410,126,2020-05-25,1,3399.99,271.9992
5464,65,2020-05-25,1,3578.27,286.2616
6969,107,2020-05-25,1,3578.27,286.2616
11602,100,2020-05-25,1,3578.27,286.2616
487,111,2020-05-26,1,3578.27,286.2616
1560,100,2020-05-26,1,3578.27,286.2616
1739,107,2020-05-26,1,3578.27,286.2616
3986,107,2020-05-26,1,3578.27,286.2616
5985,96,2020-05-26,1,3374.99,269.9992
7567,51,2020-05-26,1,3374.99,269.9992
8257,111,2020-05-26,1,3578.27,286.2616
83,65,2020-05-27,1,3578.27,286.2616
2311,55,2020-05-27,1,3578.27,286.2616
2368,65,2020-05-27,1,3578.27,286.2616
3727,55,2020-05-27,1,3578.27,286.2616
4811,51,2020-05-27,1,3374.99,269.9992
7604,55,2020-05-27,1,3578.27,286.2616
9148,111,2020-05-27,1,3578.27,286.2616
10240,111,2020-05-27,1,3578.27,286.2616
11815,111,2020-05-27,1,3578.27,286.2616
1302,111,2020-05-28,1,3578.27,286.2616
7401,120,2020-05-28,1,699.0982,55.9279
8216,107,2020-05-28,1,3578.27,286.2616
10543,96,2020-05-28,1,3374.99,269.9992
12301,111,2020-05-28,1,3578.27,286.2616
1383,107,2020-05-29,1,3578.27,286.2616
2894,111,2020-05-29,1,3578.27,286.2616
5645,111,2020-05-29,1,3578.27,286.2616
7991,100,2020-05-29,1,3578.27,286.2616
8413,100,2020-05-29,1,3578.27,286.2616
8591,51,2020-05-29,1,3374.99,269.9992
8657,128,2020-05-29,1,3374.99,269.9992
12017,55,2020-05-29,1,3578.27,286.2616
1000,52,2020-05-30,1,699.0982,55.9279
2073,9,2020-05-30,1,3399.99,271.9992
2577,100,2020-05-30,1,3578.27,286.2616
8861,9,2020-05-30,1,3399.99,271.9992
10170,65,2020-05-30,1,3578.27,286.2616
12205,55,2020-05-30,1,3578.27,286.2616
337,115,2020-05-31,1,2049.0981,163.9279
1057,116,2020-05-31,1,1000.4375,80.035
2253,64,2020-05-31,1,2181.5625,174.525
2483,10,2020-05-31,1,2071.4197,165.7136
6675,31,2020-05-31,1,782.99,62.6392
8957,84,2020-05-31,1,2049.0981,163.9279
10544,64,2020-05-31,1,2181.5625,174.525
10972,60,2020-05-31,1,2181.5625,174.525
1866,94,2020-06-01,1,782.99,62.6392
6470,122,2020-06-01,1,1000.4375,80.035
8053,32,2020-06-01,1,2181.5625,174.525
2423,64,2020-06-02,1,2181.5625,174.525
3459,26,2020-06-02,1,2443.35,195.468
5058,75,2020-06-02,1,2443.35,195.468
6189,84,2020-06-02,1,2049.0981,163.9279
6860,29,2020-06-02,1,2443.35,195.468
7342,32,2020-06-02,1,2181.5625,174.525
7826,58,2020-06-02,1,782.99,62.6392
8384,26,2020-06-02,1,2443.35,195.468
8676,60,2020-06-02,1,2181.5625,174.525
8862,77,2020-06-02,1,2181.5625,174.525
8894,26,2020-06-02,1,2443.35,195.468
9368,75,2020-06-02,1,2443.35,195.468
11505,60,2020-06-02,1,2181.5625,174.525
1447,76,2020-06-03,1,782.99,62.6392
3052,127,2020-06-03,1,2181.5625,174.525
3916,76,2020-06-03,1,782.99,62.6392
7510,32,2020-06-03,1,2181.5625,174.525
7946,29,2020-06-03,1,2443.35,195.468
9473,29,2020-06-03,1,2443.35,195.468
9752,122,2020-06-03,1,1000.4375,80.035
9755,26,2020-06-03,1,2443.35,195.468
10862,68,2020-06-03,1,2071.4197,165.7136
2104,64,2020-06-04,1,2181.5625,174.525
2254,1,2020-06-04,1,2049.0981,163.9279
3143,127,2020-06-04,1,2181.5625,174.525
3411,26,2020-06-04,1,2443.35,195.468
6352,75,2020-06-04,1,2443.35,195.468
6901,60,2020-06-04,1,2181.5625,174.525
8877,85,2020-06-04,1,2071.4197,165.7136
8930,127,2020-06-04,1,2181.5625,174.525
11094,80,2020-06-04,1,1000.4375,80.035
11695,75,2020-06-04,1,2443.35,195.468
717,60,2020-06-05,1,2181.5625,174.525
919,84,2020-06-05,1,2049.0981,163.9279
928,29,2020-06-05,1,2443.35,195.468
1604,29,2020-06-05,1,2443.35,195.468
4944,64,2020-06-05,1,2181.5625,174.525
5086,115,2020-06-05,1,2049.0981,163.9279
5609,75,2020-06-05,1,2443.35,195.468
6340,116,2020-06-05,1,1000.4375,80.035
7549,75,2020-06-05,1,2443.35,195.468
8183,71,2020-06-05,1,782.99,62.6392
11306,26,2020-06-05,1,2443.35,195.468
778,10,2020-06-06,1,2071.4197,165.7136
902,64,2020-06-06,1,2181.5625,174.525
3603,115,2020-06-06,1,2049.0981,163.9279
4026,116,2020-06-06,1,1000.4375,80.035
4134,127,2020-06-06,1,2181.5625,174.525
4240,64,2020-06-06,1,2181.5625,174.525
5942,127,2020-06-06,1,2181.5625,174.525
7487,77,2020-06-06,1,2181.5625,174.525
9835,1,2020-06-06,1,2049.0981,163.9279
1058,60,2020-06-07,1,2181.5625,174.525
3355,60,2020-06-07,1,2181.5625,174.525
4874,84,2020-06-07,1,2049.0981,163.9279
8054,29,2020-06-07,1,2443.35,195.468
9390,77,2020-06-07,1,2181.5625,174.525
9608,29,2020-06-07,1,2443.35,195.468
7102,1,2020-06-08,1,2049.0981,163.9279
8490,1,2020-06-08,1,2049.0981,163.9279
9238,26,2020-06-08,1,2443.35,195.468
9336,10,2020-06-08,1,2071.4197,165.7136
12018,75,2020-06-08,1,2443.35,195.468
1918,71,2020-06-09,1,782.99,62.6392
2062,32,2020-06-09,1,2181.5625,174.525
5027,22,2020-06-09,1,1000.4375,80.035
6543,32,2020-06-09,1,2181.5625,174.525
10004,95,2020-06-09,1,782.99,62.6392
10973,95,2020-06-09,1,782.99,62.6392
11117,77,2020-06-09,1,2181.5625,174.525
55,115,2020-06-10,1,2049.0981,163.9279
297,60,2020-06-10,1,2181.5625,174.525
1028,80,2020-06-10,1,1000.4375,80.035
3190,59,2020-06-10,1,782.99,62.6392
4815,75,2020-06-10,1,2443.35,195.468
5328,1,2020-06-10,1,2049.0981,163.9279
5858,80,2020-06-10,1,1000.4375,80.035
7020,127,2020-06-10,1,2181.5625,174.525
7581,94,2020-06-10,1,782.99,62.6392
9799,112,2020-06-10,1,782.99,62.6392
10487,26,2020-06-10,1,2443.35,195.468
10802,10,2020-06-10,1,2071.4197,165.7136
740,68,2020-06-11,1,2071.4197,165.7136
2059,29,2020-06-11,1,2443.35,195.468
4116,127,2020-06-11,1,2181.5625,174.525
5745,32,2020-06-11,1,2181.5625,174.525
6829,32,2020-06-11,1,2181.5625,174.525
8959,1,2020-06-11,1,2049.0981,163.9279
9729,127,2020-06-11,1,2181.5625,174.525
9839,64,2020-06-11,1,2181.5625,174.525
488,32,2020-06-12,1,2181.5625,174.525
912,84,2020-06-12,1,2049.0981,163.9279
3639,127,2020-06-12,1,2181.5625,174.525
5329,64,2020-06-12,1,2181.5625,174.525
5542,76,2020-06-12,1,782.99,62.6392
6163,85,2020-06-12,1,2071.4197,165.7136
6831,77,2020-06-12,1,2181.5625,174.525
8118,112,2020-06-12,1,782.99,62.6392
9582,68,2020-06-12,1,2071.4197,165.7136
10837,60,2020-06-12,1,2181.5625,174.525
11898,77,2020-06-12,1,2181.5625,174.525
12019,10,2020-06-12,1,2071.4197,165.7136
1001,127,2020-06-13,1,2181.5625,174.525
1711,77,2020-06-13,1,2181.5625,174.525
2090,75,2020-06-13,1,2443.35,195.468
2484,84,2020-06-13,1,2049.0981,163.9279
3026,115,2020-06-13,1,2049.0981,163.9279
5682,1,2020-06-13,1,2049.0981,163.9279
7644,64,2020-06-13,1,2181.5625,174.525
7935,60,2020-06-13,1,2181.5625,174.525
9335,60,2020-06-13,1,2181.5625,174.525
10243,26,2020-06-13,1,2443.35,195.468
1561,75,2020-06-14,1,2443.35,195.468
4816,76,2020-06-14,1,782.99,62.6392
9876,64,2020-06-14,1,2181.5625,174.525
11787,29,2020-06-14,1,2443.35,195.468
1526,10,2020-06-15,1,2071.4197,165.7136
2485,60,2020-06-15,1,2181.5625,174.525
3523,1,2020-06-15,1,2049.0981,163.9279
5040,77,2020-06-15,1,2181.5625,174.525
5059,29,2020-06-15,1,2443.35,195.468
6992,90,2020-06-15,1,782.99,62.6392
2369,127,2020-06-16,1,2181.5625,174.525
2486,85,2020-06-16,1,2071.4197,165.7136
2933,75,2020-06-16,1,2443.35,195.468
3728,29,2020-06-16,1,2443.35,195.468
4436,64,2020-06-16,1,2181.5625,174.525
5269,77,2020-06-16,1,2181.5625,174.525
7485,64,2020-06-16,1,2181.5625,174.525
8244,26,2020-06-16,1,2443.35,195.468
11017,29,2020-06-16,1,2443.35,195.468
11574,64,2020-06-16,1,2181.5625,174.525
12059,26,2020-06-16,1,2443.35,195.468
426,68,2020-06-17,1,2071.4197,165.7136
2203,90,2020-06-17,1,782.99,62.6392
4520,116,2020-06-17,1,1000.4375,80.035
5060,32,2020-06-17,1,2181.5625,174.525
5854,94,2020-06-17,1,782.99,62.6392
6190,10,2020-06-17,1,2071.4197,165.7136
9856,1,2020-06-17,1,2049.0981,163.9279
213,60,2020-06-18,1,2181.5625,174.525
346,10,2020-06-18,1,2071.4197,165.7136
2833,76,2020-06-18,1,782.99,62.6392
3871,116,2020-06-18,1,1000.4375,80.035
7402,68,2020-06-18,1,2071.4197,165.7136
10545,26,2020-06-18,1,2443.35,195.468
10826,26,2020-06-18,1,2443.35,195.468
12366,77,2020-06-18,1,2181.5625,174.525
682,127,2020-06-19,1,2181.5625,174.525
1977,127,2020-06-19,1,2181.5625,174.525
2895,122,2020-06-19,1,1000.4375,80.035
3698,64,2020-06-19,1,2181.5625,174.525
4299,127,2020-06-19,1,2181.5625,174.525
7479,26,2020-06-19,1,2443.35,195.468
8983,71,2020-06-19,1,782.99,62.6392
9350,32,2020-06-19,1,2181.5625,174.525
9519,64,2020-06-19,1,2181.5625,174.525
10466,84,2020-06-19,1,2049.0981,163.9279
1258,1,2020-06-20,1,2049.0981,163.9279
2229,127,2020-06-20,1,2181.5625,174.525
3388,64,2020-06-20,1,2181.5625,174.525
4053,75,2020-06-20,1,2443.35,195.468
6501,84,2020-06-20,1,2049.0981,163.9279
7271,60,2020-06-20,1,2181.5625,174.525
9792,64,2020-06-20,1,2181.5625,174.525
10278,112,2020-06-20,1,782.99,62.6392
10412,29,2020-06-20,1,2443.35,195.468
11817,29,2020-06-20,1,2443.35,195.468
3079,64,2020-06-21,1,2181.5625,174.525
5270,64,2020-06-21,1,2181.5625,174.525
6076,32,2020-06-21,1,2181.5625,174.525
6772,29,2020-06-21,1,2443.35,195.468
10464,77,2020-06-21,1,2181.5625,174.525
11278,29,2020-06-21,1,2443.35,195.468
12065,29,2020-06-21,1,2443.35,195.468
986,60,2020-06-22,1,2181.5625,174.525
3458,26,2020-06-22,1,2443.35,195.468
4117,127,2020-06-22,1,2181.5625,174.525
8826,115,2020-06-22,1,2049.0981,163.9279
10574,26,2020-06-22,1,2443.35,195.468
11322,115,2020-06-22,1,2049.0981,163.9279
12237,32,2020-06-22,1,2181.5625,174.525
181,116,2020-06-23,1,1000.4375,80.035
1847,77,2020-06-23,1,2181.5625,174.525
4054,32,2020-06-23,1,2181.5625,174.525
5168,29,2020-06-23,1,2443.35,195.468
8479,75,2020-06-23,1,2443.35,195.468
10339,122,2020-06-23,1,1000.4375,80.035
1349,115,2020-06-24,1,2049.0981,163.9279
2963,10,2020-06-24,1,2071.4197,165.7136
3249,68,2020-06-24,1,2071.4197,165.7136
3955,29,2020-06-24,1,2443.35,195.468
5746,95,2020-06-24,1,782.99,62.6392
6602,52,2020-06-24,1,782.99,62.6392
8621,26,2020-06-24,1,2443.35,195.468
9221,77,2020-06-24,1,2181.5625,174.525
9319,127,2020-06-24,1,2181.5625,174.525
56,94,2020-06-25,1,782.99,62.6392
4181,32,2020-06-25,1,2181.5625,174.525
7740,115,2020-06-25,1,2049.0981,163.9279
8562,75,2020-06-25,1,2443.35,195.468
11603,60,2020-06-25,1,2181.5625,174.525
